timestamp	k	seed	tol	L1	elapsed_min	output_path
2025-11-08T20:01:04Z	70	2025	1e-6	0.1	25.8724354028702	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k70_seed2025_tol1e-06_L10.1.rds
2025-11-08T20:34:07Z	80	2025	1e-6	0.1	32.9737970113754	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k80_seed2025_tol1e-06_L10.1.rds
2025-11-08T21:20:01Z	90	2025	1e-6	0.1	45.8090220808983	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k90_seed2025_tol1e-06_L10.1.rds
2025-11-08T22:01:34Z	100	2025	1e-6	0.1	41.4356209039688	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k100_seed2025_tol1e-06_L10.1.rds
2025-11-08T22:03:49Z	10	42	1e-7	0.1	2.24587901830673	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k10_seed42_tol1e-07_L10.1.rds
2025-11-08T22:15:08Z	20	42	1e-7	0.1	11.2918647448222	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k20_seed42_tol1e-07_L10.1.rds
2025-11-08T22:24:48Z	30	42	1e-7	0.1	9.63439175287882	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k30_seed42_tol1e-07_L10.1.rds
2025-11-08T22:45:57Z	40	42	1e-7	0.1	21.1025188525518	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k40_seed42_tol1e-07_L10.1.rds
2025-11-08T23:09:49Z	50	42	1e-7	0.1	23.8157945950826	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k50_seed42_tol1e-07_L10.1.rds
2025-11-08T23:33:13Z	60	42	1e-7	0.1	23.3399136304855	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k60_seed42_tol1e-07_L10.1.rds
2025-11-08T23:58:06Z	70	42	1e-7	0.1	24.8044229865074	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k70_seed42_tol1e-07_L10.1.rds
2025-11-09T00:57:54Z	80	42	1e-7	0.1	59.7132609963417	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k80_seed42_tol1e-07_L10.1.rds
2025-11-09T02:06:05Z	90	42	1e-7	0.1	68.0913452823957	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k90_seed42_tol1e-07_L10.1.rds
2025-11-09T03:25:22Z	100	42	1e-7	0.1	79.1825885852178	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k100_seed42_tol1e-07_L10.1.rds
2025-11-09T03:27:45Z	10	1029	1e-7	0.1	2.36034530003866	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k10_seed1029_tol1e-07_L10.1.rds
2025-11-09T03:45:37Z	20	1029	1e-7	0.1	17.8446633895238	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k20_seed1029_tol1e-07_L10.1.rds
2025-11-09T04:09:50Z	30	1029	1e-7	0.1	24.1760453184446	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k30_seed1029_tol1e-07_L10.1.rds
2025-11-09T04:20:40Z	40	1029	1e-7	0.1	10.7765339334806	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k40_seed1029_tol1e-07_L10.1.rds
2025-11-09T04:45:36Z	50	1029	1e-7	0.1	24.8742436766624	/zata/zippy/kresgeb/nmf_stuff/dlPFC/data/batched_nmf/nmf_k50_seed1029_tol1e-07_L10.1.rds
